first_purchase_date,user_id,purchase_id,venue_id,product_line
04.07.20,3063946,31037u5871v8977,422097y9840,Restaurant
05.07.20,5214642,21426w2353q6534,254160u1961,Restaurant
02.07.20,7999562,91454d1691w1581,238913y4112,Restaurant
28.06.20,3235017,67164m1782v6989,271084d3831,Restaurant
01.07.20,8454205,50097e6824l2485,507697s5973,Restaurant
13.07.20,4618928,79004h2357g1517,182722v9238,Restaurant
23.06.20,2766343,68232r5368e5662,659198c9314,Restaurant
30.06.20,3039049,69007g6216d2449,169074a8655,Restaurant
26.06.20,4798029,26131b5032a1322,168495t8962,Restaurant
24.06.20,3181892,44111z4272n2224,422097y9840,Restaurant
22.07.20,5347084,69007h7504x2250,270980w2232,Restaurant
14.06.20,7394156,75235n5449h2192,432900v2399,Restaurant
13.06.20,1848739,36508t5963n2749,636881z8902,Restaurant
22.07.20,3775459,39042m8537v6815,164835q7890,Restaurant
21.07.20,1312580,77170t6989u2593,797710v5328,Restaurant
14.06.20,4962489,93864p4105m8788,238913y4112,Restaurant
14.06.20,9526882,30356d2557y1864,593214n8644,Restaurant
28.06.20,2724104,12269r2239u6867,932757h8571,Restaurant
24.06.20,2499273,79868v7189d2143,606147q5649,Restaurant
24.06.20,6223839,47267s5706f4079,391052u5070,Restaurant
04.07.20,1524235,24957t3994p5701,878327a9431,Restaurant
14.07.20,3682051,19232u9065a4405,530909k6153,Restaurant
06.07.20,8623455,51414r6812e4477,771013c8721,Restaurant
16.07.20,9136627,54713b2316h8466,231630t2321,Restaurant
07.07.20,8455004,31875n9305e2960,801119g8055,Restaurant
01.07.20,8215870,43871y6846v9907,531480v8507,Restaurant
23.06.20,1284931,43859k8191w2910,886208n2053,Restaurant
14.06.20,6616791,95521a9289q1433,752309g1828,Restaurant
21.06.20,6293048,25423a8625e5972,122915b3615,Restaurant
24.06.20,2050628,28344x2235k3490,788378u1174,Restaurant
18.06.20,4544750,58996v7550d7754,843262c5356,Restaurant
15.07.20,2914380,44493z7848j6630,383217b8485,Restaurant
21.06.20,1961110,39346j2487e2361,874367d6692,Restaurant
22.07.20,3658829,86038y8932j1844,231630t2321,Restaurant
16.06.20,4184068,80794n8389r6356,707299w4167,Restaurant
13.07.20,6284849,17217r8776j7998,439538k1000,Restaurant
10.07.20,5556954,36866m7467s9378,659198c9314,Restaurant
17.06.20,7993615,83779l3448a4779,707588r6069,Restaurant
28.06.20,6468342,86441k3980y6908,659198c9314,Restaurant
05.07.20,6125887,18716j6964c7835,231630t2321,Restaurant
15.06.20,2457875,70186n9709t8948,640922s3841,Restaurant
17.06.20,9528213,56933a8482x2228,659198c9314,Restaurant
25.06.20,9314779,88533z1185y9127,683540m4206,Restaurant
12.06.20,3218086,33031a3595m4686,103690x9634,Restaurant
21.07.20,8682419,96986v3466h2972,500115r9798,Restaurant
23.06.20,7827868,15045u9857y9678,853655s6536,Restaurant
17.06.20,9800186,13470r8683q4501,561961r7410,Restaurant
22.07.20,4220879,79610m6778g6991,744637a5936,Restaurant
29.06.20,1107652,41398h7626b5450,383217b8485,Restaurant
05.07.20,8548770,52611r3967h1705,619889s1941,Restaurant
20.06.20,2139694,67851j3704c9653,174400s2993,Restaurant
19.07.20,1123675,10591s4455b7936,740780z8574,Restaurant
10.07.20,4995747,17733t2114x4614,510808j4325,Restaurant
04.07.20,7532245,50576b8023a1332,787033h9873,Restaurant
23.06.20,6788690,14296a3270t3261,202269q3152,Restaurant
16.07.20,1536539,20678g9340z3486,929921e3446,Restaurant
14.06.20,1886609,61561k7230b2176,874367d6692,Restaurant
12.06.20,8018766,80354f7056a1655,711819r4036,Restaurant
06.07.20,5729917,35822y4513m3227,575764s4990,Restaurant
23.06.20,7345260,74774z1507m4382,636881z8902,Restaurant
27.06.20,8032172,15594v2125g9951,128998y6862,Restaurant
12.06.20,2550116,47660x3148l4866,403931m8261,Restaurant
06.07.20,3637778,80098l3879a5452,896159f9257,Restaurant
20.07.20,3483451,53502f8367o7490,923496b1261,Restaurant
06.07.20,3236289,43143n7433k7149,961434u2055,Restaurant
07.07.20,5534239,99654a7176s7393,887126u6437,Restaurant
09.07.20,5511460,89336x7789g4358,876157e8275,Restaurant
14.07.20,6014942,10049e1724j2372,702471y9270,Restaurant
14.07.20,3762776,99767x2811h5151,617525n8737,Restaurant
23.06.20,2068526,82947f5655c4375,786795s5669,Restaurant
17.07.20,3809672,46225z8980c3860,197424z4182,Restaurant
12.06.20,8978621,86153k5046a5749,729336c9300,Restaurant
09.07.20,1617270,66276p8352e2775,606780k2011,Restaurant
24.06.20,7898453,68478c9442u9530,169074a8655,Restaurant
22.06.20,5085185,52592j2032d8310,618765i2910,Restaurant
02.07.20,6420632,34912d3490k6750,159424f7959,Restaurant
10.07.20,9434230,16618f1585b1226,909514e5668,Restaurant
08.07.20,1870209,14941y5189u4294,612119d4768,Restaurant
07.07.20,5928864,81778y7406s3405,702471y9270,Restaurant
06.07.20,8536190,91236v5977v2940,887126u6437,Restaurant
18.06.20,9562385,97937j4570u4656,330499y9274,Restaurant
21.06.20,6034379,61342q7877b6921,414099g1879,Restaurant
20.06.20,6633461,32553a7568i2226,948949k4138,Restaurant
20.06.20,2003558,92304o1307w7816,398873c9040,Restaurant
01.07.20,9676956,57362f6542v1819,125328d2592,Restaurant
05.07.20,2792465,47486i7960h3744,875725u6282,Restaurant
05.07.20,5063830,45333u3133t9924,787033h9873,Restaurant
30.06.20,8151268,45034q4159e9852,725954x2359,Restaurant
17.06.20,3821837,94740y2729a9212,182722v9238,Restaurant
10.07.20,8315429,41547x2442e3314,892361n8777,Restaurant
19.06.20,2937822,17986a4781z6618,391477o3560,Restaurant
20.06.20,9901915,84295q4333j5112,564576m1608,Restaurant
19.07.20,8107264,51598c3747o9272,568385k1836,Restaurant
18.06.20,4543208,98280n4411j2930,163106u7195,Restaurant
16.07.20,4204191,48053a5810g1390,321932r7591,Restaurant
05.07.20,2665139,61057g6561e3218,958247g7386,Restaurant
10.07.20,4780759,92474z1673j6580,828892z2626,Restaurant
09.07.20,3639147,37070l7719y9274,729336c9300,Restaurant
30.06.20,8164575,18268t4365h2894,116972j1443,Restaurant
01.07.20,6700535,97856p6796i7033,967507w1078,Restaurant
26.06.20,7084902,97155o5535y2645,599174z9075,Restaurant
19.06.20,2656239,22375z9267c2840,691499c7748,Restaurant
22.06.20,3014816,22640r3758z8587,531480v8507,Restaurant
03.07.20,1132147,88807b7596s5941,354061w4529,Restaurant
12.06.20,1945346,24603t6607g4639,211062o9639,Restaurant
06.07.20,8446229,43267y7470s7444,509910z3297,Restaurant
15.07.20,8884039,22664e9988g3008,905380f4369,Restaurant
22.07.20,1983067,77586m4460v8954,280572v9361,Restaurant
16.06.20,9973141,56802a6315c1786,513953w1216,Restaurant
17.07.20,4499843,44824v2306v1100,650043j6541,Restaurant
09.07.20,1066891,54075g6632n1684,740780z8574,Restaurant
28.06.20,5632943,60920f7714y8310,422097y9840,Restaurant
05.07.20,6255662,30885c7857w3527,561961r7410,Restaurant
17.07.20,9766502,57235y8346l5629,122915b3615,Restaurant
06.07.20,3373795,10915t8100p1099,929750i1407,Restaurant
02.07.20,6544595,48966x9445z1876,941155p2895,Restaurant
02.07.20,3722445,39422b5536p5433,650043j6541,Restaurant
16.07.20,8340234,47718d3417d5040,409916j1368,Restaurant
08.07.20,3249996,21978q2197j8048,192976e3251,Restaurant
17.06.20,2399284,92650a5937l1208,618765i2910,Restaurant
13.07.20,3022807,53988z7741s1166,268128q3843,Restaurant
18.07.20,2818681,32380v9769y3500,409916j1368,Restaurant
12.06.20,5704763,76852d8797z2421,103690x9634,Restaurant
15.07.20,3980880,90537y8507j4165,588571n3685,Restaurant
10.07.20,1856250,48609c4363x4964,972108c7453,Restaurant
07.07.20,6546738,30936s8413j6384,729336c9300,Restaurant
17.06.20,1920363,18055p5941y7381,238913y4112,Restaurant
18.07.20,8187462,67620a5643f2834,500115r9798,Restaurant
18.07.20,6485202,91597x8930f1949,414099g1879,Restaurant
05.07.20,5466364,66254r1407l9944,122915b3615,Restaurant
16.06.20,2978452,89304u3080z6474,189120d7902,Restaurant
08.07.20,7645651,10943c1897y5187,241686j4263,Restaurant
05.07.20,5052125,95739v9452h2604,159424f7959,Restaurant
20.06.20,6096448,64021u7338m9865,510808j4325,Restaurant
12.06.20,4409650,85844q4830n1646,726829n7478,Restaurant
04.07.20,1599579,14262h6813s8698,640922s3841,Restaurant
02.07.20,5886894,51274k5354o9263,478091k6172,Restaurant
22.07.20,9972356,24775f4114p4840,398873c9040,Restaurant
25.06.20,7209543,93328c5249z2327,122915b3615,Restaurant
17.06.20,7691515,50999j4947o8946,501406t2609,Restaurant
04.07.20,3402044,96866d6025e9988,506094u7987,Restaurant
07.07.20,1064308,56630e8753r8372,940318q8440,Restaurant
04.07.20,1996293,56821s7209g5048,929750i1407,Restaurant
16.07.20,1896267,43708j5962r7500,802827b3279,Restaurant
23.06.20,3127060,89778v5362f1163,711819r4036,Restaurant
05.07.20,9918780,44168p1551f6791,787033h9873,Restaurant
18.06.20,3755438,14989s7933h6198,659297x6319,Restaurant
16.06.20,5829842,32731p8032c6327,371153l1480,Restaurant
22.06.20,3019398,24380a2709b7973,941155p2895,Restaurant
20.07.20,5533894,71874v5743n1430,617525n8737,Restaurant
21.06.20,4882841,67983j3355h2510,232664z5482,Restaurant
11.07.20,8990773,86576z6251s4947,449516b7889,Restaurant
19.06.20,6126859,71682s6968c3671,253237o3958,Restaurant
27.06.20,3646001,78555a7609b6000,164716l2188,Restaurant
24.06.20,6933410,91777h3236h6670,896853w7488,Restaurant
11.07.20,4615558,36280q1140z8575,896159f9257,Restaurant
12.06.20,7047478,63836b8773a6522,876157e8275,Restaurant
22.07.20,4963494,57696q6956g6552,875725u6282,Restaurant
09.07.20,5004707,89034m5197b6458,342693b6328,Restaurant
26.06.20,8838012,91042g1363i2641,192976e3251,Restaurant
02.07.20,1459248,93778h2460h4887,887126u6437,Restaurant
17.07.20,2494040,90901t9238r2445,331480y2949,Restaurant
02.07.20,5000761,94862u8144d5536,885788q4293,Restaurant
29.06.20,8264261,37221m4424m6479,282607e3048,Restaurant
30.06.20,9382466,68037h4056q2027,307983z2953,Restaurant
01.07.20,1218113,29653w5072j7499,612368f9712,Restaurant
20.06.20,6722197,55276p7756c6128,857569s2925,Restaurant
22.06.20,9856467,72019n5153k7958,606780k2011,Restaurant
08.07.20,6598703,57560i8455q6154,636373z3028,Restaurant
05.07.20,7477481,87593a6239w9993,182722v9238,Restaurant
01.07.20,6954914,86505z4704k3516,598561e5487,Restaurant
06.07.20,1329299,26409w9077p6536,926232q4436,Restaurant
22.06.20,4001355,33252t1155w3211,640922s3841,Restaurant
30.06.20,9051362,45632g4273t5704,926232q4436,Restaurant
19.06.20,5688527,91948k7488p5765,994559q9959,Restaurant
18.07.20,6545619,15023g4535x4772,923496b1261,Restaurant
04.07.20,1737096,81751h3428s1946,659198c9314,Restaurant
05.07.20,5084543,88194l3984p2173,187985q3805,Restaurant
27.06.20,7678143,15650h9927o5046,489357g7300,Restaurant
06.07.20,9959985,67683g8361l7886,360162a1843,Restaurant
12.07.20,5917840,15997q5346t8595,885467j5102,Restaurant
13.07.20,7669179,42757u2783r2013,371153l1480,Restaurant
16.06.20,2776504,85043a8149f2470,669773a2064,Restaurant
29.06.20,8619050,58094r7515p1803,926232q4436,Restaurant
29.06.20,1218317,59769v6338n9299,848485b4824,Restaurant
24.06.20,2024136,50727s3053h8663,114393w7204,Restaurant
25.06.20,5332393,27339w7522z5589,802181g7135,Restaurant
17.07.20,9923759,42132h7765o3852,362105e8481,Restaurant
17.07.20,7851005,94480v5796l7449,614249n6920,Restaurant
07.07.20,9775386,49334y6292l9761,592304y9343,Restaurant
16.06.20,4500409,63521y7043j5991,879424k1755,Restaurant
07.07.20,5948944,76244a4180t2882,227319x5724,Restaurant
07.07.20,4238142,29602c8986e3461,259816a5385,Restaurant
02.07.20,4601427,72295q8812w9643,168823d4282,Restaurant
28.06.20,1760356,93545j3423v9672,509395i9670,Restaurant
19.06.20,7843907,21779u3237c5722,182722v9238,Restaurant
12.07.20,8476315,44335h3665o1238,529621g7943,Restaurant
21.07.20,6420686,97237o4518o1538,408477q5636,Restaurant
11.07.20,4704255,70774q1949r1913,259816a5385,Restaurant
12.06.20,3574356,51826r4197b5578,254223s5133,Restaurant
05.07.20,4482332,14971l4387a7731,587079e1023,Restaurant
12.07.20,2081249,33643p5458a4783,859209n3785,Restaurant
14.07.20,8167392,93799w9510o5964,259816a5385,Restaurant
14.07.20,2803186,41709e1295w3854,762392h6705,Restaurant
16.06.20,3149897,22683c6581q3344,390358h6930,Restaurant
09.07.20,7604689,90336g9147k5482,908443l6419,Restaurant
16.06.20,5083013,83649v7537k9794,254223s5133,Restaurant
21.07.20,7276565,33536n8205y5831,949362w1810,Restaurant
21.06.20,2280858,11849n8540k3176,929750i1407,Restaurant
20.07.20,1760849,24308u9774z2096,712471g9172,Restaurant
26.06.20,7409456,37535o7460u6844,421971f1057,Restaurant
12.07.20,7310146,90953f5380j1009,575764s4990,Restaurant
11.07.20,8416488,52477n9766n9374,254223s5133,Restaurant
02.07.20,1311988,45138k7326i5082,793573k4164,Restaurant
01.07.20,4518844,70262m3311m5975,640922s3841,Restaurant
19.07.20,3502742,84285y4675v8691,605271m6931,Restaurant
05.07.20,4340810,53428x3915i4747,587079e1023,Restaurant
07.07.20,2272024,20395o2577y7961,605271m6931,Restaurant
10.07.20,4178954,61698s6343r8042,254223s5133,Restaurant
13.07.20,8151544,89599x3725v7891,507697s5973,Restaurant
09.07.20,8640474,56688u9095i6868,282607e3048,Restaurant
22.07.20,9319198,64799y4306p1518,485196q7880,Restaurant
21.06.20,7566926,97915o9846k7973,383217b8485,Restaurant
13.07.20,6273751,91968l1273g5516,480880r8526,Restaurant
22.06.20,9061172,99300z7345q3187,383217b8485,Restaurant
18.07.20,2489834,11618u2339b1907,802181g7135,Restaurant
12.07.20,3964366,89048t5159y5286,254223s5133,Restaurant
26.06.20,9920172,85584x9442q6540,980537n3012,Restaurant
20.06.20,5993689,50546v1545b2461,100514v5965,Restaurant
13.06.20,3228925,94525l1573h5038,348911r9088,Restaurant
22.06.20,2022986,41107d8236w6092,786795s5669,Restaurant
26.06.20,7778750,26211h2056v2940,557726k9867,Restaurant
13.07.20,9864215,90759y9537p4269,254223s5133,Restaurant
06.07.20,3959845,82448g6627s3745,942053r6910,Restaurant
15.07.20,2434470,29494z7367u1411,772851n4257,Restaurant
09.07.20,6945182,25940z2348u1109,531480v8507,Restaurant
15.07.20,5101903,61785y8650j9179,887126u6437,Restaurant
28.06.20,5385713,65499v8265c1462,764724i2741,Restaurant
13.07.20,1766524,94117c4446n4273,381453a6220,Restaurant
16.07.20,2668363,95765l9966v5081,764724i2741,Restaurant
04.07.20,2217746,36586s2527y5165,874367d6692,Restaurant
22.06.20,2582079,21796i8562a1311,712471g9172,Restaurant
16.07.20,2753213,57703g7428p2584,774501m2369,Restaurant
24.06.20,9309515,27564n5472x5651,282607e3048,Restaurant
05.07.20,1595357,63552b5173t4420,387302p9794,Restaurant
03.07.20,9833470,32794o1049y3342,942053r6910,Restaurant
20.07.20,6604513,42788c7260l4838,729336c9300,Restaurant
14.07.20,3034275,28260r8889r1940,168823d4282,Restaurant
13.07.20,8532736,73362p2183w6261,617525n8737,Restaurant
10.07.20,8650636,53722k7950d9737,735824c6119,Restaurant
02.07.20,8437491,35072o8593c2317,561473u7086,Restaurant
23.06.20,5693261,15847z7995w3843,874367d6692,Restaurant
17.06.20,8002310,85079d8636r5248,947352d3530,Restaurant
18.07.20,7412635,30893o1472z4278,114393w7204,Restaurant
19.07.20,8897220,61523j9647y7820,690429k1728,Restaurant
29.06.20,8359669,35066x8329m3753,587079e1023,Restaurant
10.07.20,7075146,59117v6384l2032,254223s5133,Restaurant
28.06.20,3207954,49214o9103x9904,259816a5385,Restaurant
27.06.20,2020704,72396c8346q6354,259816a5385,Restaurant
16.06.20,3300245,57658y7323i2395,116972j1443,Restaurant
30.06.20,8936060,41419c7818c3039,888156o7638,Restaurant
15.06.20,5675346,42834u1695j2105,305277d4844,Restaurant
19.07.20,9613160,20925f2502i5955,254223s5133,Restaurant
15.07.20,7415135,71695s9021x5089,324637u7703,Restaurant
04.07.20,1786746,87140i3557g6953,887126u6437,Restaurant
26.06.20,4859783,46600c9521t3030,802827b3279,Restaurant
07.07.20,1004580,63612e7233b8459,192976e3251,Restaurant
12.06.20,4154547,75371d5292u6966,942053r6910,Restaurant
30.06.20,9414236,27260i6401r7352,191507t5345,Restaurant
09.07.20,1947550,16973g1313e7639,605271m6931,Restaurant
15.07.20,3626585,75949d9755c3470,812874b8601,Restaurant
11.07.20,9613221,86384k7735u3819,383217b8485,Restaurant
22.07.20,7590000,52808s2209e1707,357482v7185,Restaurant
14.07.20,6265078,24605p8103m1652,787033h9873,Restaurant
16.07.20,3973556,22456d2524x5377,727904z8182,Restaurant
16.07.20,2644887,48937n9182c5446,509910z3297,Restaurant
21.06.20,2091575,70001m4611l9539,896159f9257,Restaurant
03.07.20,1802522,16527f5913l9272,321452q1122,Restaurant
05.07.20,3002798,98053x8521q1727,636373z3028,Restaurant
10.07.20,8038619,46675z8232s1851,211062o9639,Restaurant
17.07.20,3379918,41023m9277h1162,243604r1416,Restaurant
03.07.20,3604137,21064o8527h1927,793326h9819,Restaurant
15.07.20,5730628,57826c4240o2710,231630t2321,Restaurant
17.07.20,3323746,53461n8282q1431,605271m6931,Restaurant
05.07.20,6965374,85294i5060o9723,531480v8507,Restaurant
03.07.20,5747355,87181b3302q9105,403931m8261,Restaurant
19.06.20,7363003,60782d9753g6561,475177a9562,Restaurant
19.07.20,8960521,33552o8132r9255,303919y1833,Restaurant
13.06.20,6626246,10582s2648s3963,238913y4112,Restaurant
15.07.20,4736256,94629d9589r4561,402899b5609,Restaurant
18.06.20,3280874,75737f3688y4288,110168x4882,Restaurant
14.07.20,2416923,76244l3004f4209,365448t2243,Restaurant
12.06.20,7489520,68946j5800t1905,874367d6692,Restaurant
17.07.20,7953007,93072j7061f4866,629161b9445,Restaurant
09.07.20,9828414,19244s1221a4071,259247f3330,Restaurant
12.07.20,8291364,38566c8184q9844,942053r6910,Restaurant
24.06.20,9996979,19532o4165c2822,776407r4814,Restaurant
14.06.20,7781756,21661t3639x4455,788378u1174,Restaurant
14.06.20,5620465,23734p1492z7454,960620r6406,Restaurant
13.07.20,2974947,47006c2509v6810,929750i1407,Restaurant
01.07.20,7763818,48605l4851g5083,874367d6692,Restaurant
28.06.20,2660131,57184r8581n8933,998593v1533,Restaurant
01.07.20,6454709,55609u4696g1746,929750i1407,Restaurant
26.06.20,1458795,75271n1526m5981,371153l1480,Restaurant
04.07.20,7916228,65849a3624d1633,408477q5636,Restaurant
03.07.20,1419613,66420b2387x4978,764739t9361,Restaurant
03.07.20,3362891,22892x5758p8997,321452q1122,Restaurant
23.06.20,4907671,89598l6859d7667,199866c8369,Restaurant
22.06.20,3080209,88290r4300z2880,612119d4768,Restaurant
13.06.20,3920620,27646k3555j9829,625079h6448,Restaurant
20.07.20,5617807,12412h5750u6316,192976e3251,Restaurant
21.06.20,2161293,50067t1272c2854,774501m2369,Restaurant
08.07.20,7012260,56546a4665s2771,214971b4880,Restaurant
20.06.20,7344966,45904x6563h7282,929750i1407,Restaurant
23.06.20,3639670,30589q5843h7133,929750i1407,Restaurant
26.06.20,8968800,10231o4291j5182,238913y4112,Restaurant
12.06.20,7953240,59724v5180j7878,307671i4689,Restaurant
17.07.20,2587736,89886b4917a1455,534272g4725,Restaurant
07.07.20,5730169,33161m9815g1054,961434u2055,Restaurant
05.07.20,9699644,34287l4509d8685,238913y4112,Restaurant
08.07.20,3681049,74361g5481e6053,254223s5133,Restaurant
20.06.20,7663703,19343b6610b1362,263628g2394,Restaurant
21.07.20,2870998,58933n5416k1927,282607e3048,Restaurant
19.06.20,9325364,86454i2071p2404,703975j9801,Restaurant
07.07.20,9797202,52035h3967m3391,440258y3482,Restaurant
17.06.20,8186321,76850q8532m6455,192976e3251,Restaurant
12.06.20,9723917,93863p8573x6136,621870n9982,Restaurant
24.06.20,4063174,29425h2494h9194,254160u1961,Restaurant
19.07.20,5619245,86661p5370w1035,507697s5973,Restaurant
29.06.20,9394565,63319j2670h9906,971532l7313,Restaurant
29.06.20,2731384,64412p9374v1625,612119d4768,Restaurant
08.07.20,6451349,67218f7479g1983,402899b5609,Restaurant
14.06.20,2950973,26193a9593h5074,967598t8049,Restaurant
09.07.20,1497933,79347x2059y3510,182722v9238,Restaurant
24.06.20,1957942,72394y1596n1529,874367d6692,Restaurant
17.07.20,1953154,63250s4813t6243,640922s3841,Restaurant
09.07.20,6091638,46101k7554z3944,587079e1023,Restaurant
15.06.20,2848721,36312g3559e8012,242506i9800,Restaurant
25.06.20,7293212,97690v3767y4810,254160u1961,Restaurant
22.07.20,5855712,93484m9235d3178,231630t2321,Restaurant
19.06.20,6808728,90482t1865o2237,702471y9270,Restaurant
20.06.20,4993225,79405t7302d5515,378379i3902,Restaurant
19.06.20,1785648,61303h8033s2084,712471g9172,Restaurant
15.07.20,8208980,21782x8347f4517,659198c9314,Restaurant
20.07.20,1751689,24398c6118l9095,735824c6119,Restaurant
23.06.20,6046097,27663z5890n3604,624630m1849,Restaurant
19.06.20,5749672,58502f9107p2092,852066t8031,Restaurant
12.06.20,1602225,79873u7872f8315,374122b1210,Restaurant
28.06.20,8485602,45562f5437w5792,844506a9914,Restaurant
21.06.20,5103449,98033y4830w1494,788378u1174,Restaurant
05.07.20,3294518,70911k9836s1700,726096e5263,Restaurant
17.07.20,6995954,90472v6231r2067,447858o4876,Restaurant
16.07.20,6240544,87246m5466k2886,942053r6910,Restaurant
28.06.20,1361281,46777e7120b8133,128998y6862,Restaurant
19.06.20,7644040,37673o2359k6040,174400s2993,Restaurant
16.06.20,2932460,97193d2376r6483,588571n3685,Restaurant
23.06.20,2358603,89032i8782d7722,238913y4112,Restaurant
10.07.20,4907783,40535p2101i7606,552139h7706,Restaurant
11.07.20,6966710,68153f5649t1868,414099g1879,Restaurant
19.07.20,6264760,35119e5597l1991,324637u7703,Restaurant
17.06.20,5284748,50703i6365f4523,302553d6496,Restaurant
20.07.20,2912107,60273z7030q1601,259816a5385,Restaurant
14.06.20,9443692,53733g8331w1114,543857p1266,Restaurant
20.06.20,7165311,93779g3983t7836,241686j4263,Restaurant
21.07.20,3623064,69355k4691i8933,357482v7185,Restaurant
18.07.20,8265462,74130x4367i2366,202269q3152,Restaurant
18.07.20,4242950,75166f5942w1667,712471g9172,Restaurant
13.06.20,8026121,10669i9155c9207,631281p3374,Restaurant
09.07.20,7534480,45181e1177y2915,780386x5389,Restaurant
30.06.20,8518178,77191c2439e6321,757221k6572,Restaurant
01.07.20,2210564,66319r6809i4801,841914d9463,Restaurant
09.07.20,9656829,61717z8858x8613,926929f8196,Restaurant
19.06.20,4617426,56664l1420q2976,227319x5724,Restaurant
11.07.20,1918249,15094a1529d4826,449516b7889,Restaurant
10.07.20,2739362,53751u8799z1777,157124b4791,Restaurant
02.07.20,7415631,86821x3215h5189,128998y6862,Restaurant
22.07.20,2603694,72332e2699n3456,587079e1023,Restaurant
12.06.20,5511113,72731p3078n4197,874367d6692,Restaurant
21.07.20,5731445,33553g1294u1936,114393w7204,Restaurant
14.07.20,8158789,41011i3601r8197,557726k9867,Restaurant
03.07.20,7388388,50007a2250u5492,575764s4990,Restaurant
19.06.20,7519448,45648c5365f7350,933958j4084,Restaurant
17.07.20,3395532,22617a3498f2397,531480v8507,Restaurant
04.07.20,9974770,16079r2149p8539,421971f1057,Restaurant
19.07.20,2988239,27749q6003i7498,929750i1407,Restaurant
09.07.20,3136723,73345t3789d7267,391477o3560,Restaurant
18.06.20,6169879,52820j4036o1907,773376q2928,Restaurant
18.06.20,8706784,41396f8973f9063,929750i1407,Restaurant
03.07.20,3809200,47909a7808g4423,481877z1569,Restaurant
29.06.20,3971901,56193z4848n8700,646355l7184,Restaurant
14.07.20,2598780,54406k9946w7010,812874b8601,Restaurant
27.06.20,9120348,99303h2118k6381,259816a5385,Restaurant
16.07.20,2485242,56161m8657h9904,874367d6692,Restaurant
18.07.20,7180328,56306d2055b5468,900569c9350,Restaurant
12.07.20,1459664,98911y3177m8242,929750i1407,Restaurant
28.06.20,5039803,84738l3108y7228,406520r2288,Restaurant
18.06.20,7702688,98476a2340i7195,750778t8562,Restaurant
17.07.20,1993182,89864h2212o7120,972108c7453,Restaurant
21.07.20,9488811,63738e9730n1170,929750i1407,Restaurant
15.07.20,6444500,77329e1971p2770,235944v1715,Restaurant
22.06.20,6610047,48629j6764r2119,192976e3251,Restaurant
27.06.20,4507444,26210w3659h7284,888156o7638,Restaurant
26.06.20,8303862,73563p4364d3987,971532l7313,Restaurant
22.07.20,5496493,62512l5761s6736,211062o9639,Restaurant
03.07.20,2239358,90321l2143k6974,735824c6119,Restaurant
22.06.20,6934718,23053y1272o1152,650043j6541,Restaurant
14.06.20,6567517,69819w9872o4782,468015w3366,Restaurant
05.07.20,1603954,62549j2939e6408,729629l4733,Restaurant
18.07.20,2864699,17550n3909s9565,414099g1879,Restaurant
15.07.20,3960333,21431j8005b3906,874367d6692,Restaurant
15.06.20,6387785,43141v2516t2697,481877z1569,Restaurant
25.06.20,1969625,66815f4053t3796,531480v8507,Restaurant
14.07.20,4994117,22654r4161h4738,683949d5933,Restaurant
18.07.20,3532013,36348l1414o3173,510808j4325,Restaurant
15.06.20,6656312,55807p7126s8598,509910z3297,Restaurant
22.07.20,6229211,25165b2610o8593,840411x8287,Restaurant
24.06.20,9619740,80219m4283v7615,141048h5541,Restaurant
22.07.20,3397949,42347i5124l1411,659198c9314,Restaurant
03.07.20,8782443,42271o7839a6356,254223s5133,Restaurant
13.07.20,7502733,14807h6720k5517,543857p1266,Restaurant
09.07.20,4521139,49316x7156w4485,246409v9785,Restaurant
27.06.20,8449832,20807u2408p2865,726829n7478,Restaurant
11.07.20,3262553,87990f7912j6292,242506i9800,Restaurant
17.06.20,9343472,82311b9086j2734,876133y8561,Restaurant
14.06.20,6572449,47433b5304n2685,163106u7195,Restaurant
17.07.20,3611513,77012f5689j6244,475177a9562,Restaurant
16.06.20,3816677,45503q3408w8741,553616g1200,Restaurant
22.06.20,9466990,97836j5051a5359,690429k1728,Restaurant
28.06.20,8007126,90738d7012r9974,640922s3841,Restaurant
02.07.20,6663247,18577t3110k2756,942053r6910,Restaurant
08.07.20,4320356,72367z9813m3582,383217b8485,Restaurant
20.06.20,6805694,35248c7975f7115,374122b1210,Restaurant
26.06.20,6653819,53478y7085d9335,190973z8695,Restaurant
12.06.20,5702002,75311k3693a1449,271084d3831,Restaurant
16.07.20,1469094,69315t2982v1225,683540m4206,Restaurant
15.06.20,6575208,77864l7283o4047,847444t7551,Restaurant
12.06.20,8342855,58975u8763i9750,548502s8496,Restaurant
02.07.20,9885327,57339f1463i7262,128998y6862,Restaurant
12.07.20,9747239,19078g3358p5573,530909k6153,Restaurant
27.06.20,3003538,47745t1989v2137,568385k1836,Restaurant
19.06.20,7833209,59444h4190f4089,169074a8655,Restaurant
15.06.20,4799294,81909o2133d2276,354061w4529,Restaurant
27.06.20,1134163,94053x4814k1197,103690x9634,Restaurant
12.07.20,2801557,71370g6604w6365,313222w9504,Restaurant
15.06.20,9486254,35405o7653l7864,118775p4438,Restaurant
03.07.20,1353932,99044k7683x3623,780386x5389,Restaurant
20.06.20,3431688,61375j4229y9317,182722v9238,Restaurant
30.06.20,7267740,43654x1154w6401,114393w7204,Restaurant
21.07.20,6945050,37894q8516s6827,153025a3685,Restaurant
16.07.20,5365263,60870r8962h3755,483450v3886,Restaurant
